,subject,sentence,output
265,Mexico,"So there is no ability to separate those things anymore in Mexico, and you know, the U.S. State Department has -- Mexico is the only country in the world, which they give a state by state rating -- safety rating.",NEGATIVE
266,Mexico,"You know, there's no justice for most people in Mexico and that's for the Mexican people.",NEGATIVE
267,Iran,"That is to say, let's not just talk about what happened with Iran over the last week or so.",NEUTRAL
268,Iran, Threatening to bomb mainland Iran?,NEGATIVE
269,Iran,"Part of the problem is that tar pits like Afghanistan and Iraq and now, Iran, distract our leaders from the business they were hired to conduct which of course is improving our lives.",NEGATIVE
270,Iran,"It's hard to remember now, but as recently as last week, most people didn't consider Iran an imminent threat.",NEUTRAL
271,Iran,None were from Shiite Iran.,NEUTRAL
272,Iran," Well, there's not much chance that a war with Iran will make this country safer or richer, or happier if recent history is any guide, the opposite is likely to happen.",NEGATIVE
273,Iran, President Trump is saying that there are 52 sites that the U.S. would target if Iran retaliates.,NEGATIVE
274,Iran,The people pushing conflict with Iran are the same people who did that.,NEUTRAL
275,Iran,"Now, just a month ago, not one in a hundred Americans was thinking about Iran.",NEUTRAL
276,Iran,Iran did 9/11 they are telling us.,NEGATIVE
277,Iran," Meanwhile, the Secretary of State Mike Pompeo assured reporters that the U.S. seeks quote, ""de-escalation"" with Iran, and then just moments later suggested the U.S. might bomb dozens of sites inside Iran itself.(BEGIN VIDEO CLIP)",NEGATIVE
278,U.S.," Meanwhile, the Secretary of State Mike Pompeo assured reporters that the U.S. seeks quote, ""de-escalation"" with Iran, and then just moments later suggested the U.S. might bomb dozens of sites inside Iran itself.(BEGIN VIDEO CLIP)",NEUTRAL
279,U.S.,And U.S. law enforcement doesn't properly and accurately catalogue the impact of these cartels.,NEGATIVE
280,AEI," Because American elites like AEI and the Sacklers stood aside or actively enabled it, the addiction epidemic became a crisis of unprecedented proportions, the worst in the history of this country by death toll.",NEGATIVE
281,AEI,"In 2007, that same AEI scholar wrote an article for ""The Wall Street Journal,"" entitled ""Oxy Moron.""",NEUTRAL
282,AEI,"E-mails show that the AEI scholar, the one who wrote the piece, sent a draft of the article to Purdue Pharma's chief lobbyist a month before the article came out, seeking his approval of the text and making certain it didn't seem to blatantly pro Purdue.",NEGATIVE
283,AEI,"AEI is a conservative think tank in Washington, one of the richest.",NEUTRAL
284,AEI,"We'll revisit the close ties between Purdue Pharma and AEI, a D.C. think tank.",NEUTRAL
285,AEI,"In 2004, for example, an AEI scholar published a piece in ""The New York Times"" lamenting the plight of doctors who risked jail time for over prescribing painkillers.",NEUTRAL
286,AEI,AEI kept that information to itself.,NEGATIVE
287,Washington,"Yes, just another day in Washington.",NEUTRAL
288,Washington,Why is almost nobody in Washington mentioning this?,NEGATIVE
289,Washington,"Nobody in Washington cares, but they should.",NEGATIVE
290,Americans," Close to 50,000 Americans died from opioids last year.",NEGATIVE
291,Americans,Many hundreds of thousands of Americans have entered into a death spiral of addiction after being prescribed these drugs by doctors.,NEGATIVE
292,Americans,"Again, according to AEI, the real crisis was the fact that not enough Americans were taking OxyContin.",NEUTRAL
293,Americans,"Americans with the most fortunate backgrounds get addicted, too.",NEGATIVE
294,Americans,"Millions of Americans struggle with addictions to alcohol, to illegal drugs, prescription painkillers to a whole host of other things.",NEGATIVE
295,Americans, The opioid epidemic has killed hundreds of thousands of Americans.,NEGATIVE
296,Pharma,"We'll revisit the close ties between Purdue Pharma and AEI, a D.C. think tank.",NEUTRAL
297,Pharma,"The disaster began more than 20 years ago, and yet only now is Purdue Pharma collapsing under the weight of a wave of lawsuits.",NEGATIVE
298,Pharma," Donations to corrupt Washington think tanks like AEI kept Purdue Pharma safe for a long while, but the Sacklers couldn't run forever.",NEGATIVE
299,Pharma,"Throughout all of it, we should note, Purdue Pharma's owners, the Sackler family grew spectacularly rich -- looking back, repulsively rich.",NEGATIVE
300,Pharma,We now know that Purdue Pharma understood exactly what they were doing.,NEGATIVE
301,Pharma,"For about the price of a car, Purdue Pharma bought years of positive coverage from AEI that helped the company escape scrutiny for the many deaths it was causing at the same time.",NEGATIVE
302,Pharma,"According to a reporting by ProPublica, from 2003 until very recently, Purdue Pharma gave $50,000.00 a year to the American Enterprise Institute.",NEUTRAL
303,Pharma,"When evidence emerged that people are becoming junkies as a result, Purdue Pharma responded by shaming the patients they had hooked on their drug.",NEGATIVE
304,Pharma,"At some point, Purdue Pharma knew it was a lie, but they kept telling it and multitudes died as a result.",NEGATIVE
305,Pharma,"To resolve all of these outstanding lawsuits, Purdue Pharma is willing to pay $12 billion, $3 billion of that would come from the Sackler family, which would then give up control of Purdue Pharma.",NEUTRAL
306,Pharma,"Having made billions destroying an entire generation, Purdue Pharma used some of those profits to pay for good publicity and boy, did they get it.",NEGATIVE
307,OxyContin,OxyContin and other painkillers turned out to be terrifyingly addictive.,NEGATIVE
308,OxyContin,"As for the many people who were starting to drop dead from OxyContin, the article dismissed them as quote, ""Committed substance abusers.",NEGATIVE
309,OxyContin,"Why was that?Well, one reason was because OxyContin inventor, Purdue Pharma, showered money on a lot of people in Washington, including one of America's top conservative think tanks.",NEGATIVE
310,OxyContin,"The problem with OxyContin, in other words, is that America doesn't have enough of it.",NEGATIVE
311,OxyContin,"OxyContin turns out to be terrifyingly addictive, it has helped drive a drug epidemic in this country that has killed more Americans than any conflict since the Second World War.",NEGATIVE
312,OxyContin,Readers had no idea it was an ad for OxyContin.,NEUTRAL
313,OxyContin,The article cited a study showing that OxyContin abuse was almost nonexistent among those who'd been prescribed the drug.,NEUTRAL
314,OxyContin,"But then -- and this was the real point of it -- it described OxyContin as quote, ""A godsend"" and worried the physicians might not prescribe the drug in sufficient quantities.",POSITIVE
315,OxyContin,"Again, according to AEI, the real crisis was the fact that not enough Americans were taking OxyContin.",POSITIVE
316,Churchill,"There's a marvelous moment when a Labour MP shouts at him across the House of Commons, locked, and Churchill replies, I thank the Honorable Member for telling us what's in his mind.",NEUTRAL
317,Churchill,"And that in those moments, Churchill got depressed but any sentient decision maker would have got depressed under those circumstances.",NEUTRAL
318,Churchill,There's so much to discuss about Churchill and about your outstanding book.,POSITIVE
319,Churchill,"And in those diaries, it became very clear that Churchill was tremendously frustrated with the Roosevelt administration at the very slow pace at which America got into the Second World War because he saw the Second World War as a great struggle between good and evil between the forces of Western civilization and democracy on one side, and the most evil regime ever to besmirch human history on the other.",NEUTRAL
320,Churchill," And Churchill throughout, they were picking at him and nibbling at him.",NEGATIVE
321,Hitler, What did Hitler think of Churchill?,NEUTRAL
322,Hitler,Hitler was lazy.,NEGATIVE
323,Hitler,"Charisma is a very difficult concept for me because Hitler who is always thought of as charismatic, actually, when you delve down into it, it was largely because he had Leni Riefenstahl do his films and Albert Speer do his rallies and Josef Gerbils do his propaganda.",NEUTRAL
324,Hitler,"And so Hitler, of course, hated him for that.",NEGATIVE
325,Hitler,"He was -- Hitler's Secretary, Christina Schroeder said that the very mention of Churchill's name will send Hitler off into rants, endless rants, about how Churchill was an alcoholic and he was in the pay of the Jews and he was an incompetent strategist and all of this sort of thing.",NEUTRAL
